id,localdate,title,content,userid,emotion
198,3/27/2024,절망적인 기분,계속되는 실패에 지쳤다. 아무리 노력해도 나아지지 않는 것 같다. 나는 이 일에 재능이 없는 걸까? 모든 것을 포기하고 싶다. 눈물이 멈추지 않는다.,user_05,5
199,4/6/2025,성공적인 마무리,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_05,1
200,7/20/2024,오늘의 할 일,"냉장고에 우유가 떨어졌다. 내일 아침에 마트에 가서 사야겠다. 메모: 우유, 계란, 식빵.",user_06,0
201,2/29/2024,오해와 고민,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_08,4
202,5/5/2025,평온한 저녁,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_01,2
203,6/16/2024,마음이 무거운,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_07,4
204,10/14/2024,괜찮은 날,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_10,2
205,2/18/2024,메모,2025년 12월 5일 금요일. 날씨: 맑음. 기온: 5도. 습도: 40%. 특이사항 없음.,user_08,0
206,10/11/2025,조금 속상한 날,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_08,4
207,10/27/2024,새로운 도전,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_05,2
208,11/6/2024,괜찮은 날,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_10,2
209,5/5/2024,오늘의 기록,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_03,3
210,2/28/2025,노력의 결실,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_05,1
211,7/26/2025,소소한 행복,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_08,2
212,2/3/2025,모든 것이 엉망,믿었던 사람에게 배신당했다. 충격이 너무 커서 아무것도 손에 잡히지 않는다. 세상이 무너지는 것 같다. 다시는 누구도 믿고 싶지 않다.,user_03,5
213,7/24/2024,마음이 무거운,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_01,4
214,11/4/2025,컨디션 난조,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_03,4
215,3/26/2024,괜찮은 날,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_04,2
216,1/7/2024,별일 없는 하루,"점심 메뉴는 김치찌개였다. 맛은 보통이었다. 오후에는 회의가 있었고, 별다른 결론 없이 끝났다. 저녁에는 집에서 간단히 식사를 하고 일찍 잠자리에 들 예정이다.",user_09,3
217,10/17/2025,오해와 고민,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_01,4
218,4/20/2025,실망스러운 결과,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_03,4
219,8/16/2025,조금 속상한 날,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_08,4
220,10/22/2025,최고의 하루,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_10,1
221,4/8/2024,컨디션 난조,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_02,4
222,12/13/2025,컨디션 난조,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_02,4
223,12/29/2025,기분 좋은 시작,오랜만에 만난 친구들과의 시간은 언제나 행복하다. 맛있는 음식과 끊이지 않는 대화 덕분에 스트레스가 완전히 해소되었다. 내일도 힘내서 일할 수 있을 것 같다.,user_01,1
224,12/7/2025,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_05,4
225,6/24/2025,만족스러운 하루,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_06,2
226,1/22/2025,새로운 도전,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_04,2
227,12/23/2025,노력의 결실,"오늘은 정말 최고의 날이었다! 프로젝트가 성공적으로 마무리되었고, 팀원들 모두가 기뻐했다. 이 성취감을 잊지 못할 것 같다. 앞으로도 이런 좋은 일만 가득했으면 좋겠다.",user_02,1
228,6/20/2024,오해와 고민,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_07,4
229,9/20/2024,컨디션 난조,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_02,4
230,6/26/2025,오해와 고민,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_01,4
231,11/3/2025,최고의 하루,"오늘은 정말 최고의 날이었다! 프로젝트가 성공적으로 마무리되었고, 팀원들 모두가 기뻐했다. 이 성취감을 잊지 못할 것 같다. 앞으로도 이런 좋은 일만 가득했으면 좋겠다.",user_05,1
232,11/14/2025,오늘의 기록,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_08,3
233,9/18/2025,오해와 고민,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_04,4
234,4/14/2024,마음이 무거운,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_07,4
235,7/6/2024,컨디션 난조,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_04,4
236,2/7/2025,최고의 하루,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_02,1
237,10/24/2024,컨디션 난조,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_01,4
238,10/5/2024,오늘의 기록,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_08,3
239,8/30/2024,배신감,믿었던 사람에게 배신당했다. 충격이 너무 커서 아무것도 손에 잡히지 않는다. 세상이 무너지는 것 같다. 다시는 누구도 믿고 싶지 않다.,user_01,5
240,2/12/2024,노력의 결실,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_10,1
241,10/19/2025,배신감,"모든 것이 엉망진창이 된 하루였다. 중요한 계약이 취소되었고, 상사에게 크게 질책을 받았다. 모든 의욕을 잃었다. 이 상황을 어떻게 극복해야 할지 모르겠다. 너무 힘들다.",user_08,5
242,8/26/2025,별일 없는 하루,"오늘은 평소와 다름없는 하루였다. 아침에 일어나서 출근하고, 주어진 업무를 처리했다. 특별히 좋지도 나쁘지도 않은, 그저 그런 날이었다. 내일은 조금 더 활기찬 일이 있었으면 좋겠다.",user_03,3
243,10/19/2024,만족스러운 하루,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_06,2
244,5/2/2024,컨디션 난조,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_07,4
245,4/17/2025,마음이 무거운,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_10,4
246,5/10/2024,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_04,4
247,9/21/2025,오늘의 할 일,"냉장고에 우유가 떨어졌다. 내일 아침에 마트에 가서 사야겠다. 메모: 우유, 계란, 식빵.",user_02,0
248,5/26/2025,마음이 무거운,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_08,4
249,12/22/2024,새로운 도전,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_03,2
250,4/6/2024,성공적인 마무리,오랜만에 만난 친구들과의 시간은 언제나 행복하다. 맛있는 음식과 끊이지 않는 대화 덕분에 스트레스가 완전히 해소되었다. 내일도 힘내서 일할 수 있을 것 같다.,user_07,1
251,6/12/2025,행복한 재회,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_10,1
252,3/31/2025,기분 좋은 시작,오랜만에 만난 친구들과의 시간은 언제나 행복하다. 맛있는 음식과 끊이지 않는 대화 덕분에 스트레스가 완전히 해소되었다. 내일도 힘내서 일할 수 있을 것 같다.,user_01,1
253,3/15/2025,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_03,4
254,1/1/2024,만족스러운 하루,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_05,2
255,3/26/2025,오해와 고민,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_08,4
256,7/4/2025,최고의 하루,"오늘은 정말 최고의 날이었다! 프로젝트가 성공적으로 마무리되었고, 팀원들 모두가 기뻐했다. 이 성취감을 잊지 못할 것 같다. 앞으로도 이런 좋은 일만 가득했으면 좋겠다.",user_09,1
257,6/27/2025,컨디션 난조,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_08,4
258,8/17/2025,실망스러운 결과,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_07,4
259,5/25/2024,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_10,4
260,10/23/2025,오늘의 할 일,오늘의 할 일: 1. 보고서 제출. 2. A팀 미팅. 3. 점심 식사 후 커피. 4. B사 이메일 회신. 5. 퇴근.,user_04,0
261,7/3/2025,소소한 행복,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_04,2
262,5/24/2025,조금 속상한 날,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_08,4
263,7/5/2024,배신감,"모든 것이 엉망진창이 된 하루였다. 중요한 계약이 취소되었고, 상사에게 크게 질책을 받았다. 모든 의욕을 잃었다. 이 상황을 어떻게 극복해야 할지 모르겠다. 너무 힘들다.",user_07,5
264,3/6/2025,소소한 행복,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_07,2
265,8/4/2025,오해와 고민,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_07,4
266,10/2/2025,오늘의 기록,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_09,3
267,4/20/2025,괜찮은 날,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_05,2
268,11/30/2024,마음이 무거운,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_03,4
269,12/3/2025,새로운 도전,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_08,2
270,5/12/2024,소소한 행복,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_08,2
271,9/29/2024,조금 속상한 날,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_08,4
272,5/5/2024,평온한 저녁,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_02,2
273,10/8/2024,절망적인 기분,믿었던 사람에게 배신당했다. 충격이 너무 커서 아무것도 손에 잡히지 않는다. 세상이 무너지는 것 같다. 다시는 누구도 믿고 싶지 않다.,user_01,5
274,5/29/2025,소소한 행복,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_08,2
275,3/5/2025,평온한 저녁,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_08,2
276,2/4/2024,해야 할 일들,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_03,3
277,7/27/2024,해야 할 일들,"오늘은 평소와 다름없는 하루였다. 아침에 일어나서 출근하고, 주어진 업무를 처리했다. 특별히 좋지도 나쁘지도 않은, 그저 그런 날이었다. 내일은 조금 더 활기찬 일이 있었으면 좋겠다.",user_01,3
278,2/3/2025,만족스러운 하루,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_10,2
279,4/12/2025,평온한 저녁,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_09,2
280,6/30/2024,새로운 도전,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_05,2
281,6/3/2024,마음이 무거운,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_01,4
282,10/4/2024,노력의 결실,오랜만에 만난 친구들과의 시간은 언제나 행복하다. 맛있는 음식과 끊이지 않는 대화 덕분에 스트레스가 완전히 해소되었다. 내일도 힘내서 일할 수 있을 것 같다.,user_10,1
283,6/27/2025,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_04,4
284,12/6/2025,해야 할 일들,"점심 메뉴는 김치찌개였다. 맛은 보통이었다. 오후에는 회의가 있었고, 별다른 결론 없이 끝났다. 저녁에는 집에서 간단히 식사를 하고 일찍 잠자리에 들 예정이다.",user_04,3
285,3/26/2024,성공적인 마무리,"오늘은 정말 최고의 날이었다! 프로젝트가 성공적으로 마무리되었고, 팀원들 모두가 기뻐했다. 이 성취감을 잊지 못할 것 같다. 앞으로도 이런 좋은 일만 가득했으면 좋겠다.",user_05,1
286,5/27/2024,오해와 고민,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_03,4
287,3/6/2024,새로운 도전,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_08,2
288,10/21/2024,평온한 저녁,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_09,2
289,1/22/2025,최악의 하루,"모든 것이 엉망진창이 된 하루였다. 중요한 계약이 취소되었고, 상사에게 크게 질책을 받았다. 모든 의욕을 잃었다. 이 상황을 어떻게 극복해야 할지 모르겠다. 너무 힘들다.",user_06,5
290,12/3/2025,오늘의 기록,"점심 메뉴는 김치찌개였다. 맛은 보통이었다. 오후에는 회의가 있었고, 별다른 결론 없이 끝났다. 저녁에는 집에서 간단히 식사를 하고 일찍 잠자리에 들 예정이다.",user_06,3
291,9/21/2025,컨디션 난조,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_06,4
292,7/3/2024,최고의 하루,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_02,1
293,2/26/2025,오해와 고민,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_06,4
294,3/16/2024,괜찮은 날,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_07,2
295,5/11/2025,오늘의 기록,"오늘은 평소와 다름없는 하루였다. 아침에 일어나서 출근하고, 주어진 업무를 처리했다. 특별히 좋지도 나쁘지도 않은, 그저 그런 날이었다. 내일은 조금 더 활기찬 일이 있었으면 좋겠다.",user_06,3
296,4/21/2025,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_04,4
297,4/5/2024,모든 것이 엉망,"모든 것이 엉망진창이 된 하루였다. 중요한 계약이 취소되었고, 상사에게 크게 질책을 받았다. 모든 의욕을 잃었다. 이 상황을 어떻게 극복해야 할지 모르겠다. 너무 힘들다.",user_06,5
298,5/1/2025,기록,오늘의 할 일: 1. 보고서 제출. 2. A팀 미팅. 3. 점심 식사 후 커피. 4. B사 이메일 회신. 5. 퇴근.,user_05,0
299,9/20/2025,행복한 재회,기대했던 것보다 훨씬 좋은 결과를 얻었다. 노력은 배신하지 않는다는 말이 사실임을 다시 한번 깨달았다. 이 기세를 몰아 다음 목표도 달성할 것이다. 세상이 아름다워 보인다.,user_01,1
300,8/9/2024,오늘의 기록,"점심 메뉴는 김치찌개였다. 맛은 보통이었다. 오후에는 회의가 있었고, 별다른 결론 없이 끝났다. 저녁에는 집에서 간단히 식사를 하고 일찍 잠자리에 들 예정이다.",user_09,3
301,1/30/2025,컨디션 난조,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_10,4
302,5/20/2024,절망적인 기분,"모든 것이 엉망진창이 된 하루였다. 중요한 계약이 취소되었고, 상사에게 크게 질책을 받았다. 모든 의욕을 잃었다. 이 상황을 어떻게 극복해야 할지 모르겠다. 너무 힘들다.",user_01,5
303,7/20/2025,만족스러운 하루,"오늘 하루는 대체로 만족스러웠다. 작은 실수가 있었지만, 금방 만회할 수 있었다. 저녁에는 좋아하는 드라마를 보며 편안하게 쉬었다. 내일도 무난하게 잘 보낼 수 있기를.",user_03,2
304,12/13/2025,평온한 저녁,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_03,2
305,7/5/2024,실망스러운 결과,몸이 좋지 않아 하루 종일 컨디션이 별로였다. 집중도 잘 안 되고 능률이 오르지 않았다. 내일은 푹 쉬어서 회복해야겠다.,user_07,4
306,2/27/2025,평온한 저녁,날씨가 좋아서 산책을 나갔다. 상쾌한 공기를 마시니 기분이 한결 좋아졌다. 특별한 일은 없었지만 소소한 행복을 느낀 하루였다.,user_08,2
307,10/27/2024,기분 좋은 시작,"오늘은 정말 최고의 날이었다! 프로젝트가 성공적으로 마무리되었고, 팀원들 모두가 기뻐했다. 이 성취감을 잊지 못할 것 같다. 앞으로도 이런 좋은 일만 가득했으면 좋겠다.",user_07,1
308,8/13/2025,마음이 무거운,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_10,4
309,10/27/2024,소소한 행복,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_02,2
310,6/27/2024,메모,2025년 12월 5일 금요일. 날씨: 맑음. 기온: 5도. 습도: 40%. 특이사항 없음.,user_01,0
311,1/26/2024,무난하게,"오늘은 평소와 다름없는 하루였다. 아침에 일어나서 출근하고, 주어진 업무를 처리했다. 특별히 좋지도 나쁘지도 않은, 그저 그런 날이었다. 내일은 조금 더 활기찬 일이 있었으면 좋겠다.",user_01,3
312,11/8/2025,만족스러운 하루,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_04,2
313,7/28/2024,무난하게,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_10,3
314,2/4/2024,모든 것이 엉망,"모든 것이 엉망진창이 된 하루였다. 중요한 계약이 취소되었고, 상사에게 크게 질책을 받았다. 모든 의욕을 잃었다. 이 상황을 어떻게 극복해야 할지 모르겠다. 너무 힘들다.",user_07,5
315,1/1/2025,실망스러운 결과,"오늘 일이 생각대로 풀리지 않아 조금 속상했다. 작은 오해가 있었는데, 잘 해결되지 않아서 마음이 무겁다. 다음에는 좀 더 신중하게 행동해야겠다.",user_06,4
316,7/16/2025,조금 속상한 날,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_08,4
317,6/17/2025,오늘의 기록,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_04,3
318,11/20/2024,컨디션 난조,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_06,4
319,1/17/2024,평온한 저녁,새로운 취미를 시작했는데 생각보다 재미있다. 아직 서툴지만 조금씩 나아지는 모습에 뿌듯함을 느낀다. 꾸준히 해봐야겠다.,user_07,2
320,7/7/2024,마음이 무거운,"기대했던 결과가 나오지 않아서 실망감이 크다. 노력이 부족했던 것인지, 방향이 잘못되었던 것인지 고민이 된다. 다시 한번 계획을 점검해봐야겠다.",user_08,4
321,9/15/2024,평범한 일상,해야 할 일 목록을 거의 다 처리했다. 효율적으로 시간을 보낸 것 같아 나쁘지 않다. 감정의 기복 없이 일정한 톤을 유지한 하루였다.,user_06,3
322,1/31/2025,절망적인 기분,믿었던 사람에게 배신당했다. 충격이 너무 커서 아무것도 손에 잡히지 않는다. 세상이 무너지는 것 같다. 다시는 누구도 믿고 싶지 않다.,user_01,5
